,puzzle_id,strategy,condition,size,word_count,avg_word_length,cells_examined,execution_time,words_found,total_words
0,B_short_0000,Brute Force,short,30,16,5.0,11615,0.0017042160034179688,16,16
1,B_short_0000,Ordered Search,short,30,16,5.0,11615,0.0018360614776611328,16,16
2,B_short_0000,Uncommon Letter Search,short,30,16,5.0,10268,0.0012810230255126953,16,16
3,B_short_0000,Random Sample (attempts=5000),short,30,16,5.0,11822,0.0024597644805908203,16,16
4,B_short_0000,Patch Search,short,30,16,5.0,15535,0.002674102783203125,16,16
5,B_short_0000,Random to Ordered,short,30,16,5.0,13304,0.0031859874725341797,16,16
6,B_short_0001,Brute Force,short,30,17,5.0,10726,0.0013501644134521484,17,17
7,B_short_0001,Ordered Search,short,30,17,5.0,10726,0.0014979839324951172,17,17
8,B_short_0001,Uncommon Letter Search,short,30,17,5.0,9848,0.001444101333618164,17,17
9,B_short_0001,Random Sample (attempts=5000),short,30,17,5.0,11138,0.0028378963470458984,17,17
10,B_short_0001,Patch Search,short,30,17,5.0,14450,0.002351045608520508,17,17
11,B_short_0001,Random to Ordered,short,30,17,5.0,3555,0.0008718967437744141,17,17
12,B_short_0002,Brute Force,short,30,23,5.0,14479,0.002145051956176758,23,23
13,B_short_0002,Ordered Search,short,30,23,5.0,14479,0.0022041797637939453,23,23
14,B_short_0002,Uncommon Letter Search,short,30,23,5.0,14109,0.0022280216217041016,23,23
15,B_short_0002,Random Sample (attempts=5000),short,30,23,5.0,14733,0.003305196762084961,23,23
16,B_short_0002,Patch Search,short,30,23,5.0,16831,0.002649068832397461,23,23
17,B_short_0002,Random to Ordered,short,30,23,5.0,4883,0.001331329345703125,23,23
18,B_short_0003,Brute Force,short,30,23,5.0,12339,0.0017468929290771484,23,23
19,B_short_0003,Ordered Search,short,30,23,5.0,12339,0.0018608570098876953,23,23
20,B_short_0003,Uncommon Letter Search,short,30,23,5.0,11419,0.0015232563018798828,23,23
21,B_short_0003,Random Sample (attempts=5000),short,30,23,5.0,12978,0.003840923309326172,23,23
22,B_short_0003,Patch Search,short,30,23,5.0,16063,0.0027348995208740234,23,23
23,B_short_0003,Random to Ordered,short,30,23,5.0,8207,0.002190113067626953,23,23
24,B_short_0004,Brute Force,short,30,20,5.0,13274,0.0017390251159667969,20,20
25,B_short_0004,Ordered Search,short,30,20,5.0,13274,0.001766204833984375,20,20
26,B_short_0004,Uncommon Letter Search,short,30,20,5.0,12812,0.0015978813171386719,20,20
27,B_short_0004,Random Sample (attempts=5000),short,30,20,5.0,13954,0.0038688182830810547,20,20
28,B_short_0004,Patch Search,short,30,20,5.0,15038,0.0021028518676757812,20,20
29,B_short_0004,Random to Ordered,short,30,20,5.0,12240,0.0030639171600341797,20,20
30,B_short_0005,Brute Force,short,30,17,5.0,10951,0.0015087127685546875,17,17
31,B_short_0005,Ordered Search,short,30,17,5.0,10951,0.0016188621520996094,17,17
32,B_short_0005,Uncommon Letter Search,short,30,17,5.0,9720,0.0012898445129394531,17,17
33,B_short_0005,Random Sample (attempts=5000),short,30,17,5.0,11824,0.003505229949951172,17,17
34,B_short_0005,Patch Search,short,30,17,5.0,15459,0.0027251243591308594,17,17
35,B_short_0005,Random to Ordered,short,30,17,5.0,12715,0.003144979476928711,17,17
36,B_short_0006,Brute Force,short,30,21,5.0,12638,0.0015859603881835938,21,21
37,B_short_0006,Ordered Search,short,30,21,5.0,12638,0.001712799072265625,21,21
38,B_short_0006,Uncommon Letter Search,short,30,21,5.0,11969,0.0013668537139892578,21,21
39,B_short_0006,Random Sample (attempts=5000),short,30,21,5.0,13088,0.0035848617553710938,21,21
40,B_short_0006,Patch Search,short,30,21,5.0,15382,0.002422809600830078,21,21
41,B_short_0006,Random to Ordered,short,30,21,5.0,14805,0.0034990310668945312,21,21
42,B_short_0007,Brute Force,short,30,24,5.0,14927,0.002031087875366211,24,24
43,B_short_0007,Ordered Search,short,30,24,5.0,14927,0.002101898193359375,24,24
44,B_short_0007,Uncommon Letter Search,short,30,24,5.0,15023,0.002184152603149414,24,24
45,B_short_0007,Random Sample (attempts=5000),short,30,24,5.0,15577,0.004086017608642578,24,24
46,B_short_0007,Patch Search,short,30,24,5.0,18651,0.002980947494506836,24,24
47,B_short_0007,Random to Ordered,short,30,24,5.0,17410,0.004079103469848633,24,24
48,B_short_0008,Brute Force,short,30,23,5.0,12018,0.0015292167663574219,23,23
49,B_short_0008,Ordered Search,short,30,23,5.0,12018,0.0015711784362792969,23,23
50,B_short_0008,Uncommon Letter Search,short,30,23,5.0,12581,0.0016739368438720703,23,23
51,B_short_0008,Random Sample (attempts=5000),short,30,23,5.0,12434,0.0033011436462402344,23,23
52,B_short_0008,Patch Search,short,30,23,5.0,13390,0.0017240047454833984,23,23
53,B_short_0008,Random to Ordered,short,30,23,5.0,14406,0.0034890174865722656,23,23
54,B_short_0009,Brute Force,short,30,15,5.0,10017,0.001367807388305664,15,15
55,B_short_0009,Ordered Search,short,30,15,5.0,10017,0.0014531612396240234,15,15
56,B_short_0009,Uncommon Letter Search,short,30,15,5.0,8911,0.0011909008026123047,15,15
57,B_short_0009,Random Sample (attempts=5000),short,30,15,5.0,10388,0.0026121139526367188,15,15
58,B_short_0009,Patch Search,short,30,15,5.0,12173,0.0019297599792480469,15,15
59,B_short_0009,Random to Ordered,short,30,15,5.0,11336,0.0026259422302246094,15,15
60,B_short_0010,Brute Force,short,30,21,5.0,10548,0.0013692378997802734,21,21
61,B_short_0010,Ordered Search,short,30,21,5.0,10548,0.0014798641204833984,21,21
62,B_short_0010,Uncommon Letter Search,short,30,21,5.0,9936,0.0013928413391113281,21,21
63,B_short_0010,Random Sample (attempts=5000),short,30,21,5.0,10968,0.002892017364501953,21,21
64,B_short_0010,Patch Search,short,30,21,5.0,12508,0.0019147396087646484,21,21
65,B_short_0010,Random to Ordered,short,30,21,5.0,12734,0.003197908401489258,21,21
66,B_short_0011,Brute Force,short,30,15,5.0,9050,0.0012428760528564453,15,15
67,B_short_0011,Ordered Search,short,30,15,5.0,9050,0.0012998580932617188,15,15
68,B_short_0011,Uncommon Letter Search,short,30,15,5.0,8688,0.0011630058288574219,15,15
69,B_short_0011,Random Sample (attempts=5000),short,30,15,5.0,9275,0.0018339157104492188,15,15
70,B_short_0011,Patch Search,short,30,15,5.0,11010,0.0017578601837158203,15,15
71,B_short_0011,Random to Ordered,short,30,15,5.0,10616,0.002543926239013672,15,15
72,B_short_0012,Brute Force,short,30,16,5.0,9864,0.0013127326965332031,16,16
73,B_short_0012,Ordered Search,short,30,16,5.0,9864,0.0013082027435302734,16,16
74,B_short_0012,Uncommon Letter Search,short,30,16,5.0,8539,0.001138925552368164,16,16
75,B_short_0012,Random Sample (attempts=5000),short,30,16,5.0,10243,0.0024101734161376953,16,16
76,B_short_0012,Patch Search,short,30,16,5.0,12804,0.002103090286254883,16,16
77,B_short_0012,Random to Ordered,short,30,16,5.0,11537,0.002986907958984375,16,16
78,B_short_0013,Brute Force,short,30,19,5.0,12402,0.0017397403717041016,19,19
79,B_short_0013,Ordered Search,short,30,19,5.0,12402,0.0018701553344726562,19,19
80,B_short_0013,Uncommon Letter Search,short,30,19,5.0,10829,0.0014889240264892578,19,19
81,B_short_0013,Random Sample (attempts=5000),short,30,19,5.0,12730,0.003184795379638672,19,19
82,B_short_0013,Patch Search,short,30,19,5.0,19638,0.003738880157470703,19,19
83,B_short_0013,Random to Ordered,short,30,19,5.0,13259,0.0032308101654052734,19,19
84,B_short_0014,Brute Force,short,30,18,5.0,7933,0.0009779930114746094,18,18
85,B_short_0014,Ordered Search,short,30,18,5.0,7933,0.0010309219360351562,18,18
86,B_short_0014,Uncommon Letter Search,short,30,18,5.0,7688,0.0010187625885009766,18,18
87,B_short_0014,Random Sample (attempts=5000),short,30,18,5.0,8644,0.0027039051055908203,18,18
88,B_short_0014,Patch Search,short,30,18,5.0,9109,0.0013151168823242188,18,18
89,B_short_0014,Random to Ordered,short,30,18,5.0,8623,0.0023779869079589844,18,18
90,B_short_0015,Brute Force,short,30,16,5.0,8676,0.0010981559753417969,16,16
91,B_short_0015,Ordered Search,short,30,16,5.0,8676,0.0011949539184570312,16,16
92,B_short_0015,Uncommon Letter Search,short,30,16,5.0,8510,0.0011360645294189453,16,16
93,B_short_0015,Random Sample (attempts=5000),short,30,16,5.0,9035,0.0020751953125,16,16
94,B_short_0015,Patch Search,short,30,16,5.0,15520,0.002704143524169922,16,16
95,B_short_0015,Random to Ordered,short,30,16,5.0,10334,0.002401113510131836,16,16
96,B_short_0016,Brute Force,short,30,16,5.0,9331,0.0013298988342285156,16,16
97,B_short_0016,Ordered Search,short,30,16,5.0,9331,0.0014920234680175781,16,16
98,B_short_0016,Uncommon Letter Search,short,30,16,5.0,9167,0.0013539791107177734,16,16
99,B_short_0016,Random Sample (attempts=5000),short,30,16,5.0,9520,0.002033710479736328,16,16
100,B_short_0016,Patch Search,short,30,16,5.0,11487,0.0019447803497314453,16,16
101,B_short_0016,Random to Ordered,short,30,16,5.0,10999,0.0027136802673339844,16,16
102,B_short_0017,Brute Force,short,30,18,5.0,14437,0.002025127410888672,18,18
103,B_short_0017,Ordered Search,short,30,18,5.0,14437,0.002112150192260742,18,18
104,B_short_0017,Uncommon Letter Search,short,30,18,5.0,14216,0.0021848678588867188,18,18
105,B_short_0017,Random Sample (attempts=5000),short,30,18,5.0,14861,0.0032351016998291016,18,18
106,B_short_0017,Patch Search,short,30,18,5.0,16789,0.0026650428771972656,18,18
107,B_short_0017,Random to Ordered,short,30,18,5.0,16318,0.003607034683227539,18,18
108,B_short_0018,Brute Force,short,30,17,5.0,10610,0.0014019012451171875,17,17
109,B_short_0018,Ordered Search,short,30,17,5.0,10610,0.0015642642974853516,17,17
110,B_short_0018,Uncommon Letter Search,short,30,17,5.0,10442,0.0014472007751464844,17,17
111,B_short_0018,Random Sample (attempts=5000),short,30,17,5.0,11044,0.0031919479370117188,17,17
112,B_short_0018,Patch Search,short,30,17,5.0,11394,0.0016400814056396484,17,17
113,B_short_0018,Random to Ordered,short,30,17,5.0,11935,0.0027968883514404297,17,17
114,B_short_0019,Brute Force,short,30,15,5.0,6984,0.0007178783416748047,15,15
115,B_short_0019,Ordered Search,short,30,15,5.0,6984,0.0007910728454589844,15,15
116,B_short_0019,Uncommon Letter Search,short,30,15,5.0,7565,0.0007872581481933594,15,15
117,B_short_0019,Random Sample (attempts=5000),short,30,15,5.0,7466,0.0019600391387939453,15,15
118,B_short_0019,Patch Search,short,30,15,5.0,10708,0.0016472339630126953,15,15
119,B_short_0019,Random to Ordered,short,30,15,5.0,8517,0.0020170211791992188,15,15
120,B_short_0020,Brute Force,short,30,21,5.0,11365,0.0014710426330566406,21,21
121,B_short_0020,Ordered Search,short,30,21,5.0,11365,0.0015709400177001953,21,21
122,B_short_0020,Uncommon Letter Search,short,30,21,5.0,10179,0.0012166500091552734,21,21
123,B_short_0020,Random Sample (attempts=5000),short,30,21,5.0,11713,0.0027930736541748047,21,21
124,B_short_0020,Patch Search,short,30,21,5.0,15677,0.0025551319122314453,21,21
125,B_short_0020,Random to Ordered,short,30,21,5.0,13543,0.00356292724609375,21,21
126,B_short_0021,Brute Force,short,30,24,5.0,15629,0.0021178722381591797,24,24
127,B_short_0021,Ordered Search,short,30,24,5.0,15629,0.0023500919342041016,24,24
128,B_short_0021,Uncommon Letter Search,short,30,24,5.0,15349,0.002444028854370117,24,24
129,B_short_0021,Random Sample (attempts=5000),short,30,24,5.0,16079,0.003923892974853516,24,24
130,B_short_0021,Patch Search,short,30,24,5.0,17001,0.0026199817657470703,24,24
131,B_short_0021,Random to Ordered,short,30,24,5.0,17219,0.004066944122314453,24,24
132,B_short_0022,Brute Force,short,30,18,5.0,10741,0.0015609264373779297,18,18
133,B_short_0022,Ordered Search,short,30,18,5.0,10741,0.0016679763793945312,18,18
134,B_short_0022,Uncommon Letter Search,short,30,18,5.0,9625,0.0012700557708740234,18,18
135,B_short_0022,Random Sample (attempts=5000),short,30,18,5.0,11010,0.002626180648803711,18,18
136,B_short_0022,Patch Search,short,30,18,5.0,13681,0.002379179000854492,18,18
137,B_short_0022,Random to Ordered,short,30,18,5.0,12620,0.003261089324951172,18,18
138,B_short_0023,Brute Force,short,30,23,5.0,12180,0.0014538764953613281,23,23
139,B_short_0023,Ordered Search,short,30,23,5.0,12180,0.001538991928100586,23,23
140,B_short_0023,Uncommon Letter Search,short,30,23,5.0,12308,0.0015079975128173828,23,23
141,B_short_0023,Random Sample (attempts=5000),short,30,23,5.0,12551,0.003511190414428711,23,23
142,B_short_0023,Patch Search,short,30,23,5.0,14532,0.0020530223846435547,23,23
143,B_short_0023,Random to Ordered,short,30,23,5.0,14558,0.0035550594329833984,23,23
144,B_short_0024,Brute Force,short,30,15,5.0,9109,0.001096963882446289,15,15
145,B_short_0024,Ordered Search,short,30,15,5.0,9109,0.0011501312255859375,15,15
146,B_short_0024,Uncommon Letter Search,short,30,15,5.0,8600,0.0011048316955566406,15,15
147,B_short_0024,Random Sample (attempts=5000),short,30,15,5.0,9934,0.0027990341186523438,15,15
148,B_short_0024,Patch Search,short,30,15,5.0,12441,0.0020279884338378906,15,15
149,B_short_0024,Random to Ordered,short,30,15,5.0,10653,0.002424001693725586,15,15
150,B_short_0025,Brute Force,short,30,24,5.0,14166,0.0017101764678955078,24,24
151,B_short_0025,Ordered Search,short,30,24,5.0,14166,0.0018689632415771484,24,24
152,B_short_0025,Uncommon Letter Search,short,30,24,5.0,13905,0.0017180442810058594,24,24
153,B_short_0025,Random Sample (attempts=5000),short,30,24,5.0,14732,0.004006147384643555,24,24
154,B_short_0025,Patch Search,short,30,24,5.0,16910,0.0025222301483154297,24,24
155,B_short_0025,Random to Ordered,short,30,24,5.0,16661,0.0037682056427001953,24,24
156,B_short_0026,Brute Force,short,30,16,5.0,9238,0.001329183578491211,16,16
157,B_short_0026,Ordered Search,short,30,16,5.0,9238,0.0013937950134277344,16,16
158,B_short_0026,Uncommon Letter Search,short,30,16,5.0,7889,0.0009870529174804688,16,16
159,B_short_0026,Random Sample (attempts=5000),short,30,16,5.0,11682,0.0044841766357421875,16,16
160,B_short_0026,Patch Search,short,30,16,5.0,19806,0.003901958465576172,16,16
161,B_short_0026,Random to Ordered,short,30,16,5.0,10494,0.0026340484619140625,16,16
162,B_short_0027,Brute Force,short,30,23,5.0,15663,0.0023338794708251953,23,23
163,B_short_0027,Ordered Search,short,30,23,5.0,15663,0.0025179386138916016,23,23
164,B_short_0027,Uncommon Letter Search,short,30,23,5.0,12506,0.0016207695007324219,23,23
165,B_short_0027,Random Sample (attempts=5000),short,30,23,5.0,16129,0.004569053649902344,23,23
166,B_short_0027,Patch Search,short,30,23,5.0,25643,0.005021095275878906,23,23
167,B_short_0027,Random to Ordered,short,30,23,5.0,16820,0.004253864288330078,23,23
168,B_short_0028,Brute Force,short,30,18,5.0,10201,0.0012137889862060547,18,18
169,B_short_0028,Ordered Search,short,30,18,5.0,10201,0.0013091564178466797,18,18
170,B_short_0028,Uncommon Letter Search,short,30,18,5.0,10390,0.0014100074768066406,18,18
171,B_short_0028,Random Sample (attempts=5000),short,30,18,5.0,10537,0.0023040771484375,18,18
172,B_short_0028,Patch Search,short,30,18,5.0,13337,0.002032756805419922,18,18
173,B_short_0028,Random to Ordered,short,30,18,5.0,11568,0.0026297569274902344,18,18
174,B_short_0029,Brute Force,short,30,18,5.0,12385,0.0016980171203613281,18,18
175,B_short_0029,Ordered Search,short,30,18,5.0,12385,0.001894235610961914,18,18
176,B_short_0029,Uncommon Letter Search,short,30,18,5.0,11584,0.0014450550079345703,18,18
177,B_short_0029,Random Sample (attempts=5000),short,30,18,5.0,12643,0.002816915512084961,18,18
178,B_short_0029,Patch Search,short,30,18,5.0,13953,0.0023467540740966797,18,18
179,B_short_0029,Random to Ordered,short,30,18,5.0,14249,0.0033159255981445312,18,18
180,B_short_0030,Brute Force,short,30,20,5.0,12396,0.0017070770263671875,20,20
181,B_short_0030,Ordered Search,short,30,20,5.0,12396,0.0019497871398925781,20,20
182,B_short_0030,Uncommon Letter Search,short,30,20,5.0,11282,0.001522064208984375,20,20
183,B_short_0030,Random Sample (attempts=5000),short,30,20,5.0,13899,0.004210948944091797,20,20
184,B_short_0030,Patch Search,short,30,20,5.0,15336,0.002460002899169922,20,20
185,B_short_0030,Random to Ordered,short,30,20,5.0,14486,0.0035390853881835938,20,20
186,B_short_0031,Brute Force,short,30,18,5.0,9701,0.0013320446014404297,18,18
187,B_short_0031,Ordered Search,short,30,18,5.0,9701,0.001344919204711914,18,18
188,B_short_0031,Uncommon Letter Search,short,30,18,5.0,9509,0.0013909339904785156,18,18
189,B_short_0031,Random Sample (attempts=5000),short,30,18,5.0,9933,0.0020630359649658203,18,18
190,B_short_0031,Patch Search,short,30,18,5.0,12053,0.0018742084503173828,18,18
191,B_short_0031,Random to Ordered,short,30,18,5.0,11564,0.002785205841064453,18,18
192,B_short_0032,Brute Force,short,30,22,5.0,12273,0.0016069412231445312,22,22
193,B_short_0032,Ordered Search,short,30,22,5.0,12273,0.0016918182373046875,22,22
194,B_short_0032,Uncommon Letter Search,short,30,22,5.0,11907,0.0015790462493896484,22,22
195,B_short_0032,Random Sample (attempts=5000),short,30,22,5.0,13408,0.004457950592041016,22,22
196,B_short_0032,Patch Search,short,30,22,5.0,20293,0.0034759044647216797,22,22
197,B_short_0032,Random to Ordered,short,30,22,5.0,12666,0.003014087677001953,22,22
198,B_short_0033,Brute Force,short,30,21,5.0,12392,0.0017521381378173828,21,21
199,B_short_0033,Ordered Search,short,30,21,5.0,12392,0.0018570423126220703,21,21
200,B_short_0033,Uncommon Letter Search,short,30,21,5.0,10824,0.0013108253479003906,21,21
201,B_short_0033,Random Sample (attempts=5000),short,30,21,5.0,12786,0.003371000289916992,21,21
202,B_short_0033,Patch Search,short,30,21,5.0,14940,0.0023889541625976562,21,21
203,B_short_0033,Random to Ordered,short,30,21,5.0,14589,0.0035359859466552734,21,21
204,B_short_0034,Brute Force,short,30,23,5.0,12640,0.0016739368438720703,23,23
205,B_short_0034,Ordered Search,short,30,23,5.0,12640,0.00174713134765625,23,23
206,B_short_0034,Uncommon Letter Search,short,30,23,5.0,12435,0.0017321109771728516,23,23
207,B_short_0034,Random Sample (attempts=5000),short,30,23,5.0,13325,0.0038018226623535156,23,23
208,B_short_0034,Patch Search,short,30,23,5.0,15188,0.0023648738861083984,23,23
209,B_short_0034,Random to Ordered,short,30,23,5.0,15029,0.003670930862426758,23,23
210,B_short_0035,Brute Force,short,30,21,5.0,13795,0.0019860267639160156,21,21
211,B_short_0035,Ordered Search,short,30,21,5.0,13795,0.002081155776977539,21,21
212,B_short_0035,Uncommon Letter Search,short,30,21,5.0,12210,0.0014719963073730469,21,21
213,B_short_0035,Random Sample (attempts=5000),short,30,21,5.0,14352,0.004148960113525391,21,21
214,B_short_0035,Patch Search,short,30,21,5.0,15755,0.0025899410247802734,21,21
215,B_short_0035,Random to Ordered,short,30,21,5.0,16006,0.003981828689575195,21,21
216,B_short_0036,Brute Force,short,30,19,5.0,8473,0.00115203857421875,19,19
217,B_short_0036,Ordered Search,short,30,19,5.0,8473,0.0011699199676513672,19,19
218,B_short_0036,Uncommon Letter Search,short,30,19,5.0,8674,0.0012280941009521484,19,19
219,B_short_0036,Random Sample (attempts=5000),short,30,19,5.0,9127,0.0026700496673583984,19,19
220,B_short_0036,Patch Search,short,30,19,5.0,11413,0.001934051513671875,19,19
221,B_short_0036,Random to Ordered,short,30,19,5.0,10447,0.0027399063110351562,19,19
222,B_short_0037,Brute Force,short,30,19,5.0,10999,0.0015492439270019531,19,19
223,B_short_0037,Ordered Search,short,30,19,5.0,10999,0.001558065414428711,19,19
224,B_short_0037,Uncommon Letter Search,short,30,19,5.0,10710,0.0015292167663574219,19,19
225,B_short_0037,Random Sample (attempts=5000),short,30,19,5.0,11192,0.0026769638061523438,19,19
226,B_short_0037,Patch Search,short,30,19,5.0,15115,0.0024938583374023438,19,19
227,B_short_0037,Random to Ordered,short,30,19,5.0,12968,0.0030279159545898438,19,19
228,B_short_0038,Brute Force,short,30,21,5.0,10659,0.0016210079193115234,21,21
229,B_short_0038,Ordered Search,short,30,21,5.0,10659,0.0014219284057617188,21,21
230,B_short_0038,Uncommon Letter Search,short,30,21,5.0,10676,0.001554250717163086,21,21
231,B_short_0038,Random Sample (attempts=5000),short,30,21,5.0,11358,0.004343986511230469,21,21
232,B_short_0038,Patch Search,short,30,21,5.0,20051,0.0037631988525390625,21,21
233,B_short_0038,Random to Ordered,short,30,21,5.0,12823,0.0031218528747558594,21,21
234,B_short_0039,Brute Force,short,30,21,5.0,11819,0.0015187263488769531,21,21
235,B_short_0039,Ordered Search,short,30,21,5.0,11819,0.0015218257904052734,21,21
236,B_short_0039,Uncommon Letter Search,short,30,21,5.0,11922,0.001628875732421875,21,21
237,B_short_0039,Random Sample (attempts=5000),short,30,21,5.0,12411,0.0030639171600341797,21,21
238,B_short_0039,Patch Search,short,30,21,5.0,15543,0.0023260116577148438,21,21
239,B_short_0039,Random to Ordered,short,30,21,5.0,13993,0.0032498836517333984,21,21
240,B_short_0040,Brute Force,short,30,24,5.0,14395,0.002176046371459961,24,24
241,B_short_0040,Ordered Search,short,30,24,5.0,14395,0.0022957324981689453,24,24
242,B_short_0040,Uncommon Letter Search,short,30,24,5.0,12852,0.0018589496612548828,24,24
243,B_short_0040,Random Sample (attempts=5000),short,30,24,5.0,15098,0.004209756851196289,24,24
244,B_short_0040,Patch Search,short,30,24,5.0,16159,0.0026330947875976562,24,24
245,B_short_0040,Random to Ordered,short,30,24,5.0,16853,0.00417780876159668,24,24
246,B_short_0041,Brute Force,short,30,21,5.0,14061,0.00186920166015625,21,21
247,B_short_0041,Ordered Search,short,30,21,5.0,14061,0.0021529197692871094,21,21
248,B_short_0041,Uncommon Letter Search,short,30,21,5.0,13013,0.0018341541290283203,21,21
249,B_short_0041,Random Sample (attempts=5000),short,30,21,5.0,14199,0.002828836441040039,21,21
250,B_short_0041,Patch Search,short,30,21,5.0,16609,0.002607107162475586,21,21
251,B_short_0041,Random to Ordered,short,30,21,5.0,16247,0.0038819313049316406,21,21
252,B_short_0042,Brute Force,short,30,24,5.0,13925,0.0019838809967041016,24,24
253,B_short_0042,Ordered Search,short,30,24,5.0,13925,0.0019741058349609375,24,24
254,B_short_0042,Uncommon Letter Search,short,30,24,5.0,13024,0.001596212387084961,24,24
255,B_short_0042,Random Sample (attempts=5000),short,30,24,5.0,14391,0.0035910606384277344,24,24
256,B_short_0042,Patch Search,short,30,24,5.0,18629,0.0033578872680664062,24,24
257,B_short_0042,Random to Ordered,short,30,24,5.0,16413,0.004042863845825195,24,24
258,B_short_0043,Brute Force,short,30,20,5.0,8675,0.001020193099975586,20,20
259,B_short_0043,Ordered Search,short,30,20,5.0,8675,0.0010728836059570312,20,20
260,B_short_0043,Uncommon Letter Search,short,30,20,5.0,9196,0.0011529922485351562,20,20
261,B_short_0043,Random Sample (attempts=5000),short,30,20,5.0,9137,0.0035429000854492188,20,20
262,B_short_0043,Patch Search,short,30,20,5.0,14343,0.0025680065155029297,20,20
263,B_short_0043,Random to Ordered,short,30,20,5.0,10734,0.0027811527252197266,20,20
264,B_short_0044,Brute Force,short,30,16,5.0,8572,0.0010828971862792969,16,16
265,B_short_0044,Ordered Search,short,30,16,5.0,8572,0.0011172294616699219,16,16
266,B_short_0044,Uncommon Letter Search,short,30,16,5.0,8679,0.0011420249938964844,16,16
267,B_short_0044,Random Sample (attempts=5000),short,30,16,5.0,8783,0.0019130706787109375,16,16
268,B_short_0044,Patch Search,short,30,16,5.0,9944,0.0013937950134277344,16,16
269,B_short_0044,Random to Ordered,short,30,16,5.0,10228,0.0025527477264404297,16,16
270,B_short_0045,Brute Force,short,30,24,5.0,12039,0.0014219284057617188,24,24
271,B_short_0045,Ordered Search,short,30,24,5.0,12039,0.0015101432800292969,24,24
272,B_short_0045,Uncommon Letter Search,short,30,24,5.0,12465,0.0015249252319335938,24,24
273,B_short_0045,Random Sample (attempts=5000),short,30,24,5.0,12746,0.0038039684295654297,24,24
274,B_short_0045,Patch Search,short,30,24,5.0,14783,0.002529144287109375,24,24
275,B_short_0045,Random to Ordered,short,30,24,5.0,14524,0.003531932830810547,24,24
276,B_short_0046,Brute Force,short,30,22,5.0,11149,0.001508951187133789,22,22
277,B_short_0046,Ordered Search,short,30,22,5.0,11149,0.001547098159790039,22,22
278,B_short_0046,Uncommon Letter Search,short,30,22,5.0,10789,0.001544952392578125,22,22
279,B_short_0046,Random Sample (attempts=5000),short,30,22,5.0,12308,0.00458979606628418,22,22
280,B_short_0046,Patch Search,short,30,22,5.0,26601,0.005326032638549805,22,22
281,B_short_0046,Random to Ordered,short,30,22,5.0,13430,0.0033049583435058594,22,22
282,B_short_0047,Brute Force,short,30,15,5.0,9653,0.0013649463653564453,15,15
283,B_short_0047,Ordered Search,short,30,15,5.0,9653,0.0014569759368896484,15,15
284,B_short_0047,Uncommon Letter Search,short,30,15,5.0,8246,0.001110076904296875,15,15
285,B_short_0047,Random Sample (attempts=5000),short,30,15,5.0,9907,0.002176046371459961,15,15
286,B_short_0047,Patch Search,short,30,15,5.0,14553,0.0024929046630859375,15,15
287,B_short_0047,Random to Ordered,short,30,15,5.0,11233,0.002619028091430664,15,15
288,B_short_0048,Brute Force,short,30,21,5.0,12394,0.0018429756164550781,21,21
289,B_short_0048,Ordered Search,short,30,21,5.0,12394,0.0019447803497314453,21,21
290,B_short_0048,Uncommon Letter Search,short,30,21,5.0,10950,0.0014538764953613281,21,21
291,B_short_0048,Random Sample (attempts=5000),short,30,21,5.0,13037,0.003625154495239258,21,21
292,B_short_0048,Patch Search,short,30,21,5.0,43674,0.009263753890991211,21,21
293,B_short_0048,Random to Ordered,short,30,21,5.0,14597,0.0036971569061279297,21,21
294,B_short_0049,Brute Force,short,30,20,5.0,11991,0.0014231204986572266,20,20
295,B_short_0049,Ordered Search,short,30,20,5.0,11991,0.0014159679412841797,20,20
296,B_short_0049,Uncommon Letter Search,short,30,20,5.0,12159,0.001405954360961914,20,20
297,B_short_0049,Random Sample (attempts=5000),short,30,20,5.0,12303,0.002452850341796875,20,20
298,B_short_0049,Patch Search,short,30,20,5.0,16891,0.0026929378509521484,20,20
299,B_short_0049,Random to Ordered,short,30,20,5.0,14041,0.003143310546875,20,20
300,B_short_0050,Brute Force,short,30,22,5.0,13468,0.0018639564514160156,22,22
301,B_short_0050,Ordered Search,short,30,22,5.0,13468,0.0019621849060058594,22,22
302,B_short_0050,Uncommon Letter Search,short,30,22,5.0,12341,0.0018129348754882812,22,22
303,B_short_0050,Random Sample (attempts=5000),short,30,22,5.0,14207,0.003982067108154297,22,22
304,B_short_0050,Patch Search,short,30,22,5.0,16408,0.0026848316192626953,22,22
305,B_short_0050,Random to Ordered,short,30,22,5.0,15762,0.0038518905639648438,22,22
306,B_short_0051,Brute Force,short,30,19,5.0,11497,0.0014500617980957031,19,19
307,B_short_0051,Ordered Search,short,30,19,5.0,11497,0.0015301704406738281,19,19
308,B_short_0051,Uncommon Letter Search,short,30,19,5.0,11562,0.001661062240600586,19,19
309,B_short_0051,Random Sample (attempts=5000),short,30,19,5.0,12346,0.0034072399139404297,19,19
310,B_short_0051,Patch Search,short,30,19,5.0,14633,0.0023398399353027344,19,19
311,B_short_0051,Random to Ordered,short,30,19,5.0,13478,0.0031440258026123047,19,19
312,B_short_0052,Brute Force,short,30,23,5.0,13261,0.0016219615936279297,23,23
313,B_short_0052,Ordered Search,short,30,23,5.0,13261,0.0016450881958007812,23,23
314,B_short_0052,Uncommon Letter Search,short,30,23,5.0,12830,0.0016798973083496094,23,23
